"Block","Treatment","Quad","Surface_area_cm2","Species","Tissue","Mass_g"
3,"CT",3,400,"Castet","NewStems",0.001
3,"CT",3,400,"Castet","OldStems",0.007
3,"CT",3,400,"Castet","Inflor",0
3,"CT",3,400,"Castet","BelowStem",0.073
3,"CT",3,400,"OtherEvergreen","NewLeaves",0
3,"CT",3,400,"OtherEvergreen","NewStems",0
3,"CT",3,400,"OtherEvergreen","OldLeaves",0
3,"CT",3,400,"OtherEvergreen","OldStems",0
3,"CT",3,400,"OtherEvergreen","Inflor",0
3,"CT",3,400,"OtherEvergreen","BelowStem",0
3,"CT",3,400,"Rubcha","LeavesStems",0
3,"CT",3,400,"Rubcha","InflorStalks",0
3,"CT",3,400,"Rubcha","BelowStem",0
3,"CT",3,400,"Petfri","LeavesStems",0.621
3,"CT",3,400,"Petfri","InflorStalks",0
3,"CT",3,400,"Petfri","BelowStem",0.272
3,"CT",3,400,"OtherForb","LeavesStems",0.007
3,"CT",3,400,"OtherForb","InflorStalks",0
3,"CT",3,400,"OtherForb","BelowStem",0.015
3,"CT",3,400,"Sphagnum","Green",0.716
3,"CT",3,400,"OtherMoss","Green",4.283
3,"CT",3,400,"Lichen","Live",4.232
3,"CT",3,400,"Attached","Wood",0
3,"CT",3,400,"Attached","Litter",0.011
3,"CT",3,400,"Loose","Litter",NA
3,"CT",4,400,"Erivag","BladeSheathInflCulm",0
3,"CT",4,400,"Erivag","Rhizome",0
3,"CT",4,400,"Carbig","BladeSheathInflCulm",0.675
3,"CT",4,400,"Carbig","Rhizome",1.592
3,"CT",4,400,"OtherGraminoid","BladeSheathInflCulm",0
3,"CT",4,400,"OtherGraminoid","Rhizome",0
3,"CT",4,400,"Betnan","NewLeaves",3.042
3,"CT",4,400,"Betnan","NewStems",0.727
3,"CT",4,400,"Betnan","OldStems",10.383
3,"CT",4,400,"Betnan","Inflor",0
3,"CT",4,400,"Betnan","BelowStem",1.539
3,"CT",4,400,"Salpul","NewLeaves",0
3,"CT",4,400,"Salpul","NewStems",0
3,"CT",4,400,"Salpul","OldStems",0
3,"CT",4,400,"Salpul","Inflor",0
3,"CT",4,400,"Salpul","BelowStem",0
3,"CT",4,400,"Vaculi","NewLeaves",0.029
3,"CT",4,400,"Vaculi","NewStems",0.012
3,"CT",4,400,"Vaculi","OldStems",0.196
3,"CT",4,400,"Vaculi","Inflor",0
3,"CT",4,400,"Vaculi","BelowStem",0.065
3,"CT",4,400,"OtherDeciduous","NewLeaves",0
3,"CT",4,400,"OtherDeciduous","NewStems",0
3,"CT",4,400,"OtherDeciduous","OldStems",0
3,"CT",4,400,"OtherDeciduous","Inflor",0
3,"CT",4,400,"OtherDeciduous","BelowStem",0
3,"CT",4,400,"Ledpal","NewLeaves",0.208
3,"CT",4,400,"Ledpal","NewStems",0.058
3,"CT",4,400,"Ledpal","OldLeaves",0.069
3,"CT",4,400,"Ledpal","OldStems",0.288
3,"CT",4,400,"Ledpal","Inflor",0
3,"CT",4,400,"Ledpal","BelowStem",6.266
3,"CT",4,400,"Vacvit","NewLeaves",0.029
3,"CT",4,400,"Vacvit","NewStems",0.037
3,"CT",4,400,"Vacvit","OldLeaves",0.045
3,"CT",4,400,"Vacvit","OldStems",0.336
3,"CT",4,400,"Vacvit","Inflor",0
3,"CT",4,400,"Vacvit","BelowStem",0.575
3,"CT",4,400,"Castet","NewStems",0.26
3,"CT",4,400,"Castet","OldStems",2.105
3,"CT",4,400,"Castet","Inflor",0.02
3,"CT",4,400,"Castet","BelowStem",0.953
3,"CT",4,400,"OtherEvergreen","NewLeaves",0.014
3,"CT",4,400,"OtherEvergreen","NewStems",0.002
3,"CT",4,400,"OtherEvergreen","OldLeaves",0.014
3,"CT",4,400,"OtherEvergreen","OldStems",0.008
3,"CT",4,400,"OtherEvergreen","Inflor",0
3,"CT",4,400,"OtherEvergreen","BelowStem",0.011
3,"CT",4,400,"Rubcha","LeavesStems",0
3,"CT",4,400,"Rubcha","InflorStalks",0
3,"CT",4,400,"Rubcha","BelowStem",0
3,"CT",4,400,"Petfri","LeavesStems",0
3,"CT",4,400,"Petfri","InflorStalks",0
3,"CT",4,400,"Petfri","BelowStem",0
3,"CT",4,400,"OtherForb","LeavesStems",0.019
3,"CT",4,400,"OtherForb","InflorStalks",0
3,"CT",4,400,"OtherForb","BelowStem",0.009
3,"CT",4,400,"Sphagnum","Green",9.498
3,"CT",4,400,"OtherMoss","Green",2.519
3,"CT",4,400,"Lichen","Live",1.801
3,"CT",4,400,"Attached","Wood",0
3,"CT",4,400,"Attached","Litter",0
3,"CT",4,400,"Loose","Litter",NA
3,"F0.5",1,400,"Erivag","BladeSheathInflCulm",0.017
3,"F0.5",1,400,"Erivag","Rhizome",0
3,"F0.5",1,400,"Carbig","BladeSheathInflCulm",0.877
3,"F0.5",1,400,"Carbig","Rhizome",2.907
3,"F0.5",1,400,"OtherGraminoid","BladeSheathInflCulm",0.341
3,"F0.5",1,400,"OtherGraminoid","Rhizome",0.669
3,"F0.5",1,400,"Betnan","NewLeaves",0.256
3,"F0.5",1,400,"Betnan","NewStems",0.048
3,"F0.5",1,400,"Betnan","OldStems",0.489
3,"F0.5",1,400,"Betnan","Inflor",0
3,"F0.5",1,400,"Betnan","BelowStem",4.836
3,"F0.5",1,400,"Salpul","NewLeaves",0
3,"F0.5",1,400,"Salpul","NewStems",0
3,"F0.5",1,400,"Salpul","OldStems",0
3,"F0.5",1,400,"Salpul","Inflor",0
3,"F0.5",1,400,"Salpul","BelowStem",0
3,"F0.5",1,400,"Vaculi","NewLeaves",0
3,"F0.5",1,400,"Vaculi","NewStems",0
3,"F0.5",1,400,"Vaculi","OldStems",0
3,"F0.5",1,400,"Vaculi","Inflor",0
3,"F0.5",1,400,"Vaculi","BelowStem",0
3,"F0.5",1,400,"OtherDeciduous","NewLeaves",0
3,"F0.5",1,400,"OtherDeciduous","NewStems",0
3,"F0.5",1,400,"OtherDeciduous","OldStems",0
3,"F0.5",1,400,"OtherDeciduous","Inflor",0
3,"F0.5",1,400,"OtherDeciduous","BelowStem",0
3,"F0.5",1,400,"Ledpal","NewLeaves",0.255
3,"F0.5",1,400,"Ledpal","NewStems",0.114
3,"F0.5",1,400,"Ledpal","OldLeaves",0.127
3,"F0.5",1,400,"Ledpal","OldStems",1.99
3,"F0.5",1,400,"Ledpal","Inflor",0.06
3,"F0.5",1,400,"Ledpal","BelowStem",4.253
3,"F0.5",1,400,"Vacvit","NewLeaves",0.339
3,"F0.5",1,400,"Vacvit","NewStems",0.132
3,"F0.5",1,400,"Vacvit","OldLeaves",0.175
3,"F0.5",1,400,"Vacvit","OldStems",1.03
3,"F0.5",1,400,"Vacvit","Inflor",0.184
3,"F0.5",1,400,"Vacvit","BelowStem",3.38
3,"F0.5",1,400,"Castet","NewStems",0.003
3,"F0.5",1,400,"Castet","OldStems",0.093
3,"F0.5",1,400,"Castet","Inflor",0
3,"F0.5",1,400,"Castet","BelowStem",0.195
3,"F0.5",1,400,"OtherEvergreen","NewLeaves",0
3,"F0.5",1,400,"OtherEvergreen","NewStems",0
3,"F0.5",1,400,"OtherEvergreen","OldLeaves",0
3,"F0.5",1,400,"OtherEvergreen","OldStems",0
3,"F0.5",1,400,"OtherEvergreen","Inflor",0
3,"F0.5",1,400,"OtherEvergreen","BelowStem",0
3,"F0.5",1,400,"Rubcha","LeavesStems",0
3,"F0.5",1,400,"Rubcha","InflorStalks",0
3,"F0.5",1,400,"Rubcha","BelowStem",0
3,"F0.5",1,400,"Petfri","LeavesStems",0.777
3,"F0.5",1,400,"Petfri","InflorStalks",0
3,"F0.5",1,400,"Petfri","BelowStem",0.793
3,"F0.5",1,400,"OtherForb","LeavesStems",0.245
3,"F0.5",1,400,"OtherForb","InflorStalks",0.056
3,"F0.5",1,400,"OtherForb","BelowStem",0.375
3,"F0.5",1,400,"Sphagnum","Green",0.088
3,"F0.5",1,400,"OtherMoss","Green",5.195
3,"F0.5",1,400,"Lichen","Live",2.348
3,"F0.5",1,400,"Attached","Wood",0.659
3,"F0.5",1,400,"Attached","Litter",0
3,"F0.5",1,400,"Loose","Litter",NA
3,"F0.5",2,400,"Erivag","BladeSheathInflCulm",0
3,"F0.5",2,400,"Erivag","Rhizome",0
3,"F0.5",2,400,"Carbig","BladeSheathInflCulm",0.09
3,"F0.5",2,400,"Carbig","Rhizome",0
3,"F0.5",2,400,"OtherGraminoid","BladeSheathInflCulm",0.907
3,"F0.5",2,400,"OtherGraminoid","Rhizome",1.154
3,"F0.5",2,400,"Betnan","NewLeaves",1.677
3,"F0.5",2,400,"Betnan","NewStems",0.291
3,"F0.5",2,400,"Betnan","OldStems",2.935
3,"F0.5",2,400,"Betnan","Inflor",0
3,"F0.5",2,400,"Betnan","BelowStem",1.311
3,"F0.5",2,400,"Salpul","NewLeaves",0.883
3,"F0.5",2,400,"Salpul","NewStems",0.23
3,"F0.5",2,400,"Salpul","OldStems",1.856
3,"F0.5",2,400,"Salpul","Inflor",0
3,"F0.5",2,400,"Salpul","BelowStem",15.716
3,"F0.5",2,400,"Vaculi","NewLeaves",0
3,"F0.5",2,400,"Vaculi","NewStems",0
3,"F0.5",2,400,"Vaculi","OldStems",0
3,"F0.5",2,400,"Vaculi","Inflor",0
3,"F0.5",2,400,"Vaculi","BelowStem",0
3,"F0.5",2,400,"OtherDeciduous","NewLeaves",0
3,"F0.5",2,400,"OtherDeciduous","NewStems",0
3,"F0.5",2,400,"OtherDeciduous","OldStems",0
3,"F0.5",2,400,"OtherDeciduous","Inflor",0
3,"F0.5",2,400,"OtherDeciduous","BelowStem",0
3,"F0.5",2,400,"Ledpal","NewLeaves",0.557
3,"F0.5",2,400,"Ledpal","NewStems",0.146
3,"F0.5",2,400,"Ledpal","OldLeaves",0.45
3,"F0.5",2,400,"Ledpal","OldStems",2.324
3,"F0.5",2,400,"Ledpal","Inflor",0.102
3,"F0.5",2,400,"Ledpal","BelowStem",4.311
3,"F0.5",2,400,"Vacvit","NewLeaves",0.047
3,"F0.5",2,400,"Vacvit","NewStems",0.01
3,"F0.5",2,400,"Vacvit","OldLeaves",0.076
3,"F0.5",2,400,"Vacvit","OldStems",0.13
3,"F0.5",2,400,"Vacvit","Inflor",0
3,"F0.5",2,400,"Vacvit","BelowStem",0.115
3,"F0.5",2,400,"Castet","NewStems",0.235
3,"F0.5",2,400,"Castet","OldStems",2.176
3,"F0.5",2,400,"Castet","Inflor",0.022
3,"F0.5",2,400,"Castet","BelowStem",0.321
3,"F0.5",2,400,"OtherEvergreen","NewLeaves",0
3,"F0.5",2,400,"OtherEvergreen","NewStems",0
3,"F0.5",2,400,"OtherEvergreen","OldLeaves",0
3,"F0.5",2,400,"OtherEvergreen","OldStems",0
3,"F0.5",2,400,"OtherEvergreen","Inflor",0
3,"F0.5",2,400,"OtherEvergreen","BelowStem",0
3,"F0.5",2,400,"Rubcha","LeavesStems",0
3,"F0.5",2,400,"Rubcha","InflorStalks",0
3,"F0.5",2,400,"Rubcha","BelowStem",0
3,"F0.5",2,400,"Petfri","LeavesStems",0.047
3,"F0.5",2,400,"Petfri","InflorStalks",0
3,"F0.5",2,400,"Petfri","BelowStem",0.227
3,"F0.5",2,400,"OtherForb","LeavesStems",0
3,"F0.5",2,400,"OtherForb","InflorStalks",0
3,"F0.5",2,400,"OtherForb","BelowStem",0
3,"F0.5",2,400,"Sphagnum","Green",0
3,"F0.5",2,400,"OtherMoss","Green",1.694
3,"F0.5",2,400,"Lichen","Live",4.266
3,"F0.5",2,400,"Attached","Wood",0
3,"F0.5",2,400,"Attached","Litter",0.151
3,"F0.5",2,400,"Loose","Litter",NA
3,"F0.5",3,400,"Erivag","BladeSheathInflCulm",0.113
3,"F0.5",3,400,"Erivag","Rhizome",0.156
3,"F0.5",3,400,"Carbig","BladeSheathInflCulm",0.56
3,"F0.5",3,400,"Carbig","Rhizome",1.044
3,"F0.5",3,400,"OtherGraminoid","BladeSheathInflCulm",0
3,"F0.5",3,400,"OtherGraminoid","Rhizome",0
3,"F0.5",3,400,"Betnan","NewLeaves",0.673
3,"F0.5",3,400,"Betnan","NewStems",0.544
3,"F0.5",3,400,"Betnan","OldStems",1.273
3,"F0.5",3,400,"Betnan","Inflor",0
3,"F0.5",3,400,"Betnan","BelowStem",13.987
3,"F0.5",3,400,"Salpul","NewLeaves",0
3,"F0.5",3,400,"Salpul","NewStems",0
3,"F0.5",3,400,"Salpul","OldStems",0
3,"F0.5",3,400,"Salpul","Inflor",0
3,"F0.5",3,400,"Salpul","BelowStem",0
3,"F0.5",3,400,"Vaculi","NewLeaves",0
3,"F0.5",3,400,"Vaculi","NewStems",0
3,"F0.5",3,400,"Vaculi","OldStems",0
3,"F0.5",3,400,"Vaculi","Inflor",0
3,"F0.5",3,400,"Vaculi","BelowStem",0
3,"F0.5",3,400,"OtherDeciduous","NewLeaves",0
3,"F0.5",3,400,"OtherDeciduous","NewStems",0
3,"F0.5",3,400,"OtherDeciduous","OldStems",0
3,"F0.5",3,400,"OtherDeciduous","Inflor",0
3,"F0.5",3,400,"OtherDeciduous","BelowStem",0
3,"F0.5",3,400,"Ledpal","NewLeaves",0.575
3,"F0.5",3,400,"Ledpal","NewStems",0.118
3,"F0.5",3,400,"Ledpal","OldLeaves",0.649
3,"F0.5",3,400,"Ledpal","OldStems",0.96
3,"F0.5",3,400,"Ledpal","Inflor",0
3,"F0.5",3,400,"Ledpal","BelowStem",2
3,"F0.5",3,400,"Vacvit","NewLeaves",0.355
3,"F0.5",3,400,"Vacvit","NewStems",0.062
3,"F0.5",3,400,"Vacvit","OldLeaves",0.287
3,"F0.5",3,400,"Vacvit","OldStems",0.209
3,"F0.5",3,400,"Vacvit","Inflor",0
3,"F0.5",3,400,"Vacvit","BelowStem",0.631
3,"F0.5",3,400,"Castet","NewStems",0.174
3,"F0.5",3,400,"Castet","OldStems",0.533
3,"F0.5",3,400,"Castet","Inflor",0
3,"F0.5",3,400,"Castet","BelowStem",0.459
3,"F0.5",3,400,"OtherEvergreen","NewLeaves",0.038
3,"F0.5",3,400,"OtherEvergreen","NewStems",0.006
3,"F0.5",3,400,"OtherEvergreen","OldLeaves",0.03
3,"F0.5",3,400,"OtherEvergreen","OldStems",0.035
3,"F0.5",3,400,"OtherEvergreen","Inflor",0
3,"F0.5",3,400,"OtherEvergreen","BelowStem",0.31
3,"F0.5",3,400,"Rubcha","LeavesStems",0
3,"F0.5",3,400,"Rubcha","InflorStalks",0
3,"F0.5",3,400,"Rubcha","BelowStem",0
3,"F0.5",3,400,"Petfri","LeavesStems",0.288
3,"F0.5",3,400,"Petfri","InflorStalks",0
3,"F0.5",3,400,"Petfri","BelowStem",1.092
3,"F0.5",3,400,"OtherForb","LeavesStems",0.172
3,"F0.5",3,400,"OtherForb","InflorStalks",0
3,"F0.5",3,400,"OtherForb","BelowStem",0
3,"F0.5",3,400,"Sphagnum","Green",0.039
3,"F0.5",3,400,"OtherMoss","Green",5.563
3,"F0.5",3,400,"Lichen","Live",7.282
3,"F0.5",3,400,"Attached","Wood",0
3,"F0.5",3,400,"Attached","Litter",0
3,"F0.5",3,400,"Loose","Litter",NA
3,"F0.5",4,400,"Erivag","BladeSheathInflCulm",0.383
3,"F0.5",4,400,"Erivag","Rhizome",0
3,"F0.5",4,400,"Carbig","BladeSheathInflCulm",0.192
3,"F0.5",4,400,"Carbig","Rhizome",0.463
3,"F0.5",4,400,"OtherGraminoid","BladeSheathInflCulm",0.382
3,"F0.5",4,400,"OtherGraminoid","Rhizome",0.289
3,"F0.5",4,400,"Betnan","NewLeaves",0.921
3,"F0.5",4,400,"Betnan","NewStems",1.648
3,"F0.5",4,400,"Betnan","OldStems",2.374
3,"F0.5",4,400,"Betnan","Inflor",0.042
3,"F0.5",4,400,"Betnan","BelowStem",6.626
3,"F0.5",4,400,"Salpul","NewLeaves",0
3,"F0.5",4,400,"Salpul","NewStems",0
3,"F0.5",4,400,"Salpul","OldStems",0
3,"F0.5",4,400,"Salpul","Inflor",0
3,"F0.5",4,400,"Salpul","BelowStem",0
3,"F0.5",4,400,"Vaculi","NewLeaves",0
3,"F0.5",4,400,"Vaculi","NewStems",0
3,"F0.5",4,400,"Vaculi","OldStems",0
3,"F0.5",4,400,"Vaculi","Inflor",0
3,"F0.5",4,400,"Vaculi","BelowStem",0
3,"F0.5",4,400,"OtherDeciduous","NewLeaves",0
3,"F0.5",4,400,"OtherDeciduous","NewStems",0
3,"F0.5",4,400,"OtherDeciduous","OldStems",0
3,"F0.5",4,400,"OtherDeciduous","Inflor",0
3,"F0.5",4,400,"OtherDeciduous","BelowStem",0
3,"F0.5",4,400,"Ledpal","NewLeaves",0.307
3,"F0.5",4,400,"Ledpal","NewStems",0.74
3,"F0.5",4,400,"Ledpal","OldLeaves",0.381
3,"F0.5",4,400,"Ledpal","OldStems",1.484
3,"F0.5",4,400,"Ledpal","Inflor",0.027
3,"F0.5",4,400,"Ledpal","BelowStem",3.166
3,"F0.5",4,400,"Vacvit","NewLeaves",0.201
3,"F0.5",4,400,"Vacvit","NewStems",0.094
3,"F0.5",4,400,"Vacvit","OldLeaves",0.037
3,"F0.5",4,400,"Vacvit","OldStems",0.125
3,"F0.5",4,400,"Vacvit","Inflor",0.025
3,"F0.5",4,400,"Vacvit","BelowStem",0.259
3,"F0.5",4,400,"Castet","NewStems",0.402
3,"F0.5",4,400,"Castet","OldStems",3.149
3,"F0.5",4,400,"Castet","Inflor",0.052
3,"F0.5",4,400,"Castet","BelowStem",2.007
3,"F0.5",4,400,"OtherEvergreen","NewLeaves",0
3,"F0.5",4,400,"OtherEvergreen","NewStems",0
3,"F0.5",4,400,"OtherEvergreen","OldLeaves",0
3,"F0.5",4,400,"OtherEvergreen","OldStems",0
3,"F0.5",4,400,"OtherEvergreen","Inflor",0
3,"F0.5",4,400,"OtherEvergreen","BelowStem",0
3,"F0.5",4,400,"Rubcha","LeavesStems",0
3,"F0.5",4,400,"Rubcha","InflorStalks",0
3,"F0.5",4,400,"Rubcha","BelowStem",0
3,"F0.5",4,400,"Petfri","LeavesStems",0
3,"F0.5",4,400,"Petfri","InflorStalks",0
3,"F0.5",4,400,"Petfri","BelowStem",0
3,"F0.5",4,400,"OtherForb","LeavesStems",0
3,"F0.5",4,400,"OtherForb","InflorStalks",0
3,"F0.5",4,400,"OtherForb","BelowStem",0
3,"F0.5",4,400,"Sphagnum","Green",1.228
3,"F0.5",4,400,"OtherMoss","Green",5.257
3,"F0.5",4,400,"Lichen","Live",0.438
3,"F0.5",4,400,"Attached","Wood",0
3,"F0.5",4,400,"Attached","Litter",0
3,"F0.5",4,400,"Loose","Litter",NA
3,"F1",1,400,"Erivag","BladeSheathInflCulm",0
3,"F1",1,400,"Erivag","Rhizome",0
3,"F1",1,400,"Carbig","BladeSheathInflCulm",0.95
3,"F1",1,400,"Carbig","Rhizome",0.88
3,"F1",1,400,"OtherGraminoid","BladeSheathInflCulm",0
3,"F1",1,400,"OtherGraminoid","Rhizome",0
3,"F1",1,400,"Betnan","NewLeaves",1.037
3,"F1",1,400,"Betnan","NewStems",0.131
3,"F1",1,400,"Betnan","OldStems",6.396
3,"F1",1,400,"Betnan","Inflor",0
3,"F1",1,400,"Betnan","BelowStem",9.204
3,"F1",1,400,"Salpul","NewLeaves",1.21
3,"F1",1,400,"Salpul","NewStems",0.361
3,"F1",1,400,"Salpul","OldStems",10.633
3,"F1",1,400,"Salpul","Inflor",0
3,"F1",1,400,"Salpul","BelowStem",0
3,"F1",1,400,"Vaculi","NewLeaves",0
3,"F1",1,400,"Vaculi","NewStems",0
3,"F1",1,400,"Vaculi","OldStems",0
3,"F1",1,400,"Vaculi","Inflor",0
3,"F1",1,400,"Vaculi","BelowStem",0
3,"F1",1,400,"OtherDeciduous","NewLeaves",0
3,"F1",1,400,"OtherDeciduous","NewStems",0
3,"F1",1,400,"OtherDeciduous","OldStems",0
3,"F1",1,400,"OtherDeciduous","Inflor",0
3,"F1",1,400,"OtherDeciduous","BelowStem",0
3,"F1",1,400,"Ledpal","NewLeaves",1.13
3,"F1",1,400,"Ledpal","NewStems",0.378
3,"F1",1,400,"Ledpal","OldLeaves",0.377
3,"F1",1,400,"Ledpal","OldStems",5.031
3,"F1",1,400,"Ledpal","Inflor",0.036
3,"F1",1,400,"Ledpal","BelowStem",2.633
3,"F1",1,400,"Vacvit","NewLeaves",0.256
3,"F1",1,400,"Vacvit","NewStems",0.035
3,"F1",1,400,"Vacvit","OldLeaves",0.333
3,"F1",1,400,"Vacvit","OldStems",0.196
3,"F1",1,400,"Vacvit","Inflor",0
3,"F1",1,400,"Vacvit","BelowStem",0.478
3,"F1",1,400,"Castet","NewStems",0
3,"F1",1,400,"Castet","OldStems",0
3,"F1",1,400,"Castet","Inflor",0
3,"F1",1,400,"Castet","BelowStem",0
3,"F1",1,400,"OtherEvergreen","NewLeaves",1.263
3,"F1",1,400,"OtherEvergreen","NewStems",0.179
3,"F1",1,400,"OtherEvergreen","OldLeaves",2.069
3,"F1",1,400,"OtherEvergreen","OldStems",3.82
3,"F1",1,400,"OtherEvergreen","Inflor",0.106
3,"F1",1,400,"OtherEvergreen","BelowStem",0.366
3,"F1",1,400,"Rubcha","LeavesStems",0
3,"F1",1,400,"Rubcha","InflorStalks",0
3,"F1",1,400,"Rubcha","BelowStem",0
3,"F1",1,400,"Petfri","LeavesStems",0
3,"F1",1,400,"Petfri","InflorStalks",0
3,"F1",1,400,"Petfri","BelowStem",0
3,"F1",1,400,"OtherForb","LeavesStems",0.297
3,"F1",1,400,"OtherForb","InflorStalks",0
3,"F1",1,400,"OtherForb","BelowStem",0
3,"F1",1,400,"Sphagnum","Green",1.179
3,"F1",1,400,"OtherMoss","Green",2.657
3,"F1",1,400,"Lichen","Live",3.665
3,"F1",1,400,"Attached","Wood",0
3,"F1",1,400,"Attached","Litter",0
3,"F1",1,400,"Loose","Litter",NA
3,"F1",2,400,"Erivag","BladeSheathInflCulm",0
3,"F1",2,400,"Erivag","Rhizome",0
3,"F1",2,400,"Carbig","BladeSheathInflCulm",0.536
3,"F1",2,400,"Carbig","Rhizome",0.205
3,"F1",2,400,"OtherGraminoid","BladeSheathInflCulm",0
3,"F1",2,400,"OtherGraminoid","Rhizome",0
3,"F1",2,400,"Betnan","NewLeaves",0.67
3,"F1",2,400,"Betnan","NewStems",0
3,"F1",2,400,"Betnan","OldStems",0.95
3,"F1",2,400,"Betnan","Inflor",0
3,"F1",2,400,"Betnan","BelowStem",14.838
3,"F1",2,400,"Salpul","NewLeaves",0
3,"F1",2,400,"Salpul","NewStems",0
3,"F1",2,400,"Salpul","OldStems",0
3,"F1",2,400,"Salpul","Inflor",0
3,"F1",2,400,"Salpul","BelowStem",0
3,"F1",2,400,"Vaculi","NewLeaves",0.046
3,"F1",2,400,"Vaculi","NewStems",0.004
3,"F1",2,400,"Vaculi","OldStems",0.073
3,"F1",2,400,"Vaculi","Inflor",0
3,"F1",2,400,"Vaculi","BelowStem",0
3,"F1",2,400,"OtherDeciduous","NewLeaves",0
3,"F1",2,400,"OtherDeciduous","NewStems",0
3,"F1",2,400,"OtherDeciduous","OldStems",0
3,"F1",2,400,"OtherDeciduous","Inflor",0
3,"F1",2,400,"OtherDeciduous","BelowStem",0
3,"F1",2,400,"Ledpal","NewLeaves",0.973
3,"F1",2,400,"Ledpal","NewStems",0.265
3,"F1",2,400,"Ledpal","OldLeaves",0.367
3,"F1",2,400,"Ledpal","OldStems",2.239
3,"F1",2,400,"Ledpal","Inflor",0.076
3,"F1",2,400,"Ledpal","BelowStem",2.339
3,"F1",2,400,"Vacvit","NewLeaves",1.065
3,"F1",2,400,"Vacvit","NewStems",0.137
3,"F1",2,400,"Vacvit","OldLeaves",0.227
3,"F1",2,400,"Vacvit","OldStems",0.562
3,"F1",2,400,"Vacvit","Inflor",0
3,"F1",2,400,"Vacvit","BelowStem",1.967
3,"F1",2,400,"Castet","NewStems",0
3,"F1",2,400,"Castet","OldStems",0
3,"F1",2,400,"Castet","Inflor",0
3,"F1",2,400,"Castet","BelowStem",0
3,"F1",2,400,"OtherEvergreen","NewLeaves",0.352
3,"F1",2,400,"OtherEvergreen","NewStems",0.059
3,"F1",2,400,"OtherEvergreen","OldLeaves",0.37
3,"F1",2,400,"OtherEvergreen","OldStems",0.223
3,"F1",2,400,"OtherEvergreen","Inflor",0.118
3,"F1",2,400,"OtherEvergreen","BelowStem",0.647
3,"F1",2,400,"Rubcha","LeavesStems",0
3,"F1",2,400,"Rubcha","InflorStalks",0
3,"F1",2,400,"Rubcha","BelowStem",0
3,"F1",2,400,"Petfri","LeavesStems",0
3,"F1",2,400,"Petfri","InflorStalks",0
3,"F1",2,400,"Petfri","BelowStem",0
3,"F1",2,400,"OtherForb","LeavesStems",0.294
3,"F1",2,400,"OtherForb","InflorStalks",0
3,"F1",2,400,"OtherForb","BelowStem",0
3,"F1",2,400,"Sphagnum","Green",0.034
3,"F1",2,400,"OtherMoss","Green",4.232
3,"F1",2,400,"Lichen","Live",3.549
3,"F1",2,400,"Attached","Wood",0
3,"F1",2,400,"Attached","Litter",0
3,"F1",2,400,"Loose","Litter",NA
3,"F1",3,400,"Erivag","BladeSheathInflCulm",0
3,"F1",3,400,"Erivag","Rhizome",0
3,"F1",3,400,"Carbig","BladeSheathInflCulm",0.313
3,"F1",3,400,"Carbig","Rhizome",0.835
3,"F1",3,400,"OtherGraminoid","BladeSheathInflCulm",0
3,"F1",3,400,"OtherGraminoid","Rhizome",0
3,"F1",3,400,"Betnan","NewLeaves",5.165
3,"F1",3,400,"Betnan","NewStems",1.308
3,"F1",3,400,"Betnan","OldStems",24.21
3,"F1",3,400,"Betnan","Inflor",0.182
3,"F1",3,400,"Betnan","BelowStem",27.823
3,"F1",3,400,"Salpul","NewLeaves",0.057
3,"F1",3,400,"Salpul","NewStems",0.025
3,"F1",3,400,"Salpul","OldStems",0
3,"F1",3,400,"Salpul","Inflor",0
3,"F1",3,400,"Salpul","BelowStem",0
3,"F1",3,400,"Vaculi","NewLeaves",0
3,"F1",3,400,"Vaculi","NewStems",0
3,"F1",3,400,"Vaculi","OldStems",0
3,"F1",3,400,"Vaculi","Inflor",0
3,"F1",3,400,"Vaculi","BelowStem",0
3,"F1",3,400,"OtherDeciduous","NewLeaves",0
3,"F1",3,400,"OtherDeciduous","NewStems",0
3,"F1",3,400,"OtherDeciduous","OldStems",0
3,"F1",3,400,"OtherDeciduous","Inflor",0
3,"F1",3,400,"OtherDeciduous","BelowStem",0
3,"F1",3,400,"Ledpal","NewLeaves",0.565
3,"F1",3,400,"Ledpal","NewStems",0.201
3,"F1",3,400,"Ledpal","OldLeaves",0.403
3,"F1",3,400,"Ledpal","OldStems",1.477
3,"F1",3,400,"Ledpal","Inflor",0.016
3,"F1",3,400,"Ledpal","BelowStem",2.887
3,"F1",3,400,"Vacvit","NewLeaves",0.151
3,"F1",3,400,"Vacvit","NewStems",0.031
3,"F1",3,400,"Vacvit","OldLeaves",0.174
3,"F1",3,400,"Vacvit","OldStems",0.055
3,"F1",3,400,"Vacvit","Inflor",0
3,"F1",3,400,"Vacvit","BelowStem",0.239
3,"F1",3,400,"Castet","NewStems",0
3,"F1",3,400,"Castet","OldStems",0
3,"F1",3,400,"Castet","Inflor",0
3,"F1",3,400,"Castet","BelowStem",0
3,"F1",3,400,"OtherEvergreen","NewLeaves",0
3,"F1",3,400,"OtherEvergreen","NewStems",0
3,"F1",3,400,"OtherEvergreen","OldLeaves",0
3,"F1",3,400,"OtherEvergreen","OldStems",0
3,"F1",3,400,"OtherEvergreen","Inflor",0
3,"F1",3,400,"OtherEvergreen","BelowStem",0
3,"F1",3,400,"Rubcha","LeavesStems",0
3,"F1",3,400,"Rubcha","InflorStalks",0
